Time (s),Latitude,Longitude,Altitude,Altitude WGS84 (m),Speed (m/s),Direction (°),Distance (km),Horizontal Accuracy (m),Vertical Accuracy (m),Satellites
236.3852202,62.47195038,6.236244047,33.42855292,77.322157,0.03305256995,NaN,0.02840110725,2,5.070040307,-1
237.385218,62.47195059,6.236244073,33.1974663,77.0910702,0.2002275274,NaN,0.02842009015,2,5.469189573,-1
238.3852148,62.47195075,6.236244194,33.11923521,77.01283897,0.0789847281,NaN,0.02843707148,2.00002921,5.011647924,-1
239.3852112,62.47195062,6.23624437,33.04864394,76.94224783,0.04121247887,NaN,0.02845081051,2,5.179497329,-1
240.3852085,62.47195051,6.236244502,33.00445975,76.89806373,0.008588245956,NaN,0.02845795507,2,5.70195061,-1
241.3852054,62.47195058,6.236244487,33.04160769,76.93521161,0.01035174043,NaN,0.02847689671,2,5.485646576,-1
242.3852029,62.47195047,6.236244776,33.0737725,76.96737653,0.007866773434,NaN,0.02849194624,2,5.793984101,-1
243.3851995,62.47195038,6.236245003,32.88534048,76.77894458,0.009263210161,NaN,0.02852572188,2,5.162653511,-1
244.385197,62.47195013,6.236244657,32.73500906,76.62861339,0.03818316279,NaN,0.028550494,2,5.480881985,-1
245.3851938,62.47194997,6.236244307,32.63002219,76.52362664,0.01940496479,NaN,0.02857144455,2,5.463975009,-1
246.3851905,62.47195013,6.236244547,32.64382549,76.53742981,0.0211305768,NaN,0.02861203275,2,5.532406937,-1
247.3851882,62.47194977,6.236244416,32.67120083,76.56480547,0.015207261,NaN,0.02862968852,2,5.12703274,-1
248.3851848,62.47194979,6.236244078,32.67756099,76.5711656,0.01913126014,NaN,0.02866680646,2,5.774939648,-1
249.3851813,62.47195008,6.236243712,32.74058462,76.63418897,0.01430173891,NaN,0.02868348463,2.00002917,5.178043072,-1
250.3851784,62.47195023,6.236243616,32.83765135,76.73125556,0.02272850654,NaN,0.02869244937,2,5.45153239,-1
251.3851753,62.47195018,6.236243475,33.06927644,76.96288069,0.09896433044,NaN,0.02874999636,2,5.28616158,-1
252.3851725,62.47195025,6.236242366,33.20233957,77.09594374,0.04702434309,NaN,0.02876591574,2,5.365742973,-1
253.3851703,62.47195027,6.236242059,33.42856781,77.32217195,0.01289671747,NaN,0.02883203928,2.000029316,5.61693785,-1
254.3851672,62.47195028,6.236240772,33.44003159,77.3336357,0.03777221414,NaN,0.02889096551,2,5.363942405,-1
255.3851635,62.47195048,6.236239711,33.63667206,77.53027596,0.02458993001,NaN,0.02894723412,2,5.763900855,-1
256.3851609,62.47195064,6.236238672,33.79658672,77.69019046,0.03019383384,NaN,0.02895860459,2,5.459109693,-1
257.3851576,62.47195071,6.23623884,33.94150979,77.83511348,0.0203663749,NaN,0.02897584065,2,5.950806331,-1
258.3851553,62.47195066,6.236238519,34.17578216,78.06938588,0.008721732941,NaN,0.02899315146,2,5.289969428,-1
259.3851521,62.47195062,6.236238193,34.51096533,78.40456908,0.03542033865,NaN,0.02900021599,2,5.481085577,-1
260.3853394,62.47195066,6.236238309,34.84901184,78.74261556,0.01229507556,NaN,0.02902037398,2.000029132,5.569937446,-1
261.3853381,62.47195077,6.236238607,35.06105181,78.95465543,0.006187895901,NaN,0.02903109687,2,5.597592915,-1
262.3853347,62.47195084,6.236238454,35.33765607,79.23125963,0.04244718219,NaN,0.02904993925,2,4.92616602,-1
264.3853337,62.47195075,6.23623814,35.76415264,79.65775626,0.01132127816,NaN,0.02906034602,2,4.69811216,-1
265.3853341,62.47195084,6.236238122,35.9116649,79.80526844,0.02107165445,NaN,0.02907607977,2,4.878665634,-1
266.3853368,62.47195093,6.23623837,36.02654357,79.92014705,0.03777701905,NaN,0.02917433978,2,5.065912198,-1
267.385337,62.47195141,6.236236767,36.09520274,79.98880575,0.05712933421,NaN,0.02929530434,2,5.095312137,-1
268.3853362,62.47195182,6.236234589,36.54997875,80.44358135,0.07840489657,NaN,0.02932086751,2,5.11769513,-1
269.3853382,62.47195191,6.236234129,36.65995473,80.55355724,0.01480893394,NaN,0.02936060615,2.000029205,5.661023874,-1
270.3853413,62.47195163,6.236233658,37.08137777,80.97498052,0.05390025058,NaN,0.0293767267,2.000042772,5.797149809,-1
271.3853401,62.47195152,6.236233866,37.62872549,81.52232835,0.107639465,NaN,0.02951006742,2,5.393111901,-1
272.3853428,62.47195148,6.236231272,37.90950345,81.80310628,0.05066542897,NaN,0.02952310104,2,6.124679657,-1
273.3853469,62.47195145,6.236231026,38.12731431,82.02091716,0.01255664913,NaN,0.02954747657,2.000029028,5.500226676,-1
274.3853487,62.47195148,6.236230554,38.3424601,82.23606292,0.009331147571,NaN,0.02956911465,2,5.277905669,-1
275.3853498,62.47195137,6.236230198,38.58892397,82.48252688,0.02144142587,NaN,0.02959526513,2,5.054638015,-1
276.3853517,62.47195161,6.236230244,38.83395472,82.72755741,0.02770408651,NaN,0.02978982074,2,5.017409447,-1
277.3853528,62.47195179,6.236226479,38.91653406,82.81013651,0.009559932555,NaN,0.02979401922,2,5.399466423,-1
278.3853538,62.47195175,6.236226463,38.99757847,82.89118096,0.007535330866,NaN,0.02997483692,2.000029272,5.003688336,-1
279.3853538,62.47195173,6.236222945,39.18329897,83.07690139,0.0098165229,NaN,0.03013471908,2,5.40975419,-1
280.3853548,62.47195177,6.236219835,39.38532812,83.27893044,0.0148602792,NaN,0.03015293144,2,5.08865172,-1
281.3853549,62.47195171,6.236219499,39.49390316,83.38750552,0.01894857045,NaN,0.03016585388,2,5.089621511,-1
282.3853555,62.47195161,6.236219595,39.51602233,83.40962479,0.02595080844,NaN,0.03034194538,2,5.370497894,-1
283.3853549,62.47195129,6.236216239,39.52169865,83.41530132,0.03240055087,NaN,0.03036826968,2,5.419157344,-1
284.385355,62.47195107,6.236216464,39.57174335,83.46534622,0.01171823132,NaN,0.03054025216,2.000029323,4.98791796,-1
285.3853549,62.47195086,6.23621315,39.9527125,83.84631547,0.01910190547,NaN,0.0307121859,2,5.338727118,-1
286.3853543,62.47195078,6.236209809,40.21089806,84.10450104,0.00820353213,NaN,0.0307349772,2,5.104242877,-1
287.3853532,62.47195093,6.236209504,40.59223288,84.48583572,0.03836796925,NaN,0.03074508109,2,5.601955503,-1
288.3853521,62.47195097,6.236209334,40.86789049,84.76149329,0.04656720767,NaN,0.03075239761,2,5.225770666,-1
289.3853517,62.47195091,6.236209383,41.03305338,84.92665623,0.007716319816,NaN,0.03077114715,2.000029093,5.235141529,-1
290.3853512,62.47195107,6.236209506,41.27589317,85.16949589,0.01096123244,NaN,0.03078449455,2,5.154704128,-1
291.3853502,62.47195116,6.236209675,41.57195152,85.46555416,0.03082571046,NaN,0.03082563343,2,4.763600999,-1
293.3853463,62.47195139,6.2362103,41.74365322,85.63725567,0.01283137391,NaN,0.03084964191,2,4.610464978,-1
294.3853457,62.4719516,6.236210175,41.95722871,85.85083097,0.0272202154,NaN,0.0308595804,2.000029361,4.576930507,-1
295.3853438,62.47195151,6.236210177,41.96180392,85.85540626,0.01236680486,NaN,0.03087183629,2,5.051130116,-1
296.3853426,62.47195141,6.236210072,42.03390213,85.92750456,0.006215193964,NaN,0.03088398003,2.000029111,4.447401761,-1
297.3853414,62.4719515,6.236209924,42.19967815,86.0932805,0.02647025154,NaN,0.03103284213,2,4.588751577,-1
298.3853393,62.47195195,6.236207197,42.21229121,86.1058931,0.01077119836,NaN,0.03114857825,2,5.321387868,-1
299.3853376,62.4719523,6.236205077,42.19488348,86.08848501,0.01250068795,NaN,0.03126997304,2,4.889982162,-1
300.3853353,62.47195266,6.236202851,42.28320777,86.17680893,0.01320048574,NaN,0.03138514668,2,4.849831756,-1
301.3853337,62.47195311,6.236200831,42.32614199,86.2197427,0.02442777774,NaN,0.03149571104,2,5.188474754,-1
302.3853327,62.4719537,6.236199093,42.23321912,86.12681928,0.02044732971,NaN,0.03150500168,2,4.963764595,-1
303.3853298,62.47195361,6.236199083,42.29647825,86.19007849,0.00667331963,NaN,0.03159981876,2,4.861536902,-1
304.3853284,62.4719541,6.236197561,42.44719884,86.34079862,0.1083262795,NaN,0.03168811194,2,5.177315283,-1
305.385326,62.47195428,6.236195887,42.43864529,86.33224487,0.04924324162,NaN,0.03170355231,2,4.912248858,-1
306.3853234,62.47195439,6.236196048,42.46541452,86.359014,0.06467771444,NaN,0.0317223092,2,5.415624781,-1
307.3853217,62.47195424,6.236195912,42.56598639,86.459586,0.1987569706,NaN,0.03172951551,2.000029334,5.487083558,-1
308.3853195,62.4719542,6.236196025,42.4098821,86.30348176,0.1402895116,NaN,0.0317386598,2.00005871,6.209996257,-1
309.3853179,62.47195412,6.236196026,42.70232695,86.59592667,0.1204083543,NaN,0.03175194241,2.000087734,6.44909706,-1
310.3853149,62.47195422,6.236195906,42.72785199,86.62145162,0.08752411483,NaN,0.03183631352,2,5.854041413,-1
311.3853124,62.47195449,6.236194368,42.62477806,86.51837742,0.05192265023,NaN,0.03185257802,2,6.322255393,-1
312.3853105,62.47195449,6.236194684,42.70284571,86.59644507,0.032560137,NaN,0.0318646992,2,6.021413126,-1
313.3853081,62.47195447,6.236194916,42.80439236,86.69799174,0.04030303638,NaN,0.03190450292,2,5.855941995,-1
314.3853059,62.47195471,6.23619433,42.87434988,86.76794904,0.01995031233,NaN,0.0319202596,2,5.767315255,-1
315.3853036,62.47195484,6.23619445,43.1205684,87.01416745,0.01477257456,NaN,0.03194211051,2.000029379,6.034920771,-1
316.3853015,62.47195498,6.236194157,43.27182358,87.1654225,0.02661272844,NaN,0.03197098962,2,5.731381086,-1
317.3852983,62.47195481,6.236194578,43.14693897,87.04053805,0.0132237492,NaN,0.03198640157,2,6.209023908,-1
318.385296,62.47195495,6.23619464,43.33397305,87.22757201,0.003071445804,NaN,0.03199749261,2,5.996901243,-1
319.3852943,62.47195487,6.236194493,43.31405802,87.20765705,0.00573196251,NaN,0.03200269673,2,5.914403841,-1
320.3852911,62.47195485,6.236194403,43.39221663,87.28581567,0.01397659323,NaN,0.03201604126,2,6.01304404,-1
321.3852893,62.47195497,6.236194409,43.49192295,87.38552188,0.0008563882105,NaN,0.03203230951,2,5.26214129,-1
322.3852873,62.47195512,6.236194463,43.45279463,87.34639344,0.009827185002,NaN,0.03205112227,2,5.693338576,-1
324.385281,62.47195527,6.23619463,43.3699837,87.26358237,0.01706633427,NaN,0.03208346442,2,5.566293419,-1
325.3852792,62.47195554,6.236194431,43.46583812,87.35943655,0.01304237817,NaN,0.03211337011,2,5.54724439,-1
326.3852762,62.47195581,6.236194381,43.43372585,87.32732405,0.03105473864,NaN,0.0321187444,2,5.240666553,-1
327.3852733,62.47195586,6.236194398,43.75022579,87.64382394,0.1636359026,NaN,0.03217616781,2.000029137,5.185509359,-1
328.385271,62.47195633,6.236194837,43.51806916,87.4116669,0.02900336248,NaN,0.03222882419,2,5.393972783,-1
329.3852683,62.47195664,6.236195615,43.50313144,87.39672893,0.02982778245,NaN,0.03238901993,2,5.043988696,-1
330.3852657,62.47195783,6.236197376,43.53986374,87.43346022,0.02304084675,NaN,0.03257571184,2,5.666740175,-1
331.3852631,62.47195915,6.236199612,43.66547486,87.55907021,0.009356819168,NaN,0.0327622584,2,5.388830726,-1
332.3852611,62.47196042,6.236201989,43.77655435,87.67014864,0.006281065498,NaN,0.03276934838,2,5.115477593,-1
333.3852581,62.47196045,6.236201871,43.87622622,87.76982048,0.01185790275,NaN,0.03278520507,2.000029234,5.105370317,-1
334.3852556,62.47196035,6.23620209,43.83461205,87.72820641,0.006860887307,NaN,0.03279605947,2.000058327,5.106457403,-1
335.3852534,62.47196026,6.236202009,43.66234891,87.55594334,0.01897677097,NaN,0.03280418212,2.00008747,5.651098688,-1
336.3852508,62.47196032,6.236202116,43.59086459,87.48445898,0.01176837585,NaN,0.0329843258,2,5.121613673,-1
337.3852477,62.4719614,6.236204715,43.50318729,87.39678078,0.01063687567,NaN,0.03313137079,2,5.67917365,-1
338.3852447,62.47196221,6.236206982,43.40450315,87.29809597,0.03258861679,NaN,0.03314287728,2,5.204757299,-1
339.3852431,62.47196216,6.236207178,43.34883462,87.24242749,0.004235940506,NaN,0.03329833078,2,5.412427547,-1
340.3852402,62.47196291,6.236209727,43.27568749,87.16927975,0.0278726909,NaN,0.03345092726,2,5.06282685,-1
341.3852376,62.47196371,6.23621215,43.32053379,87.2141254,0.005407983772,NaN,0.03348074636,2,5.218015986,-1
342.3852345,62.47196365,6.23621158,43.36978629,87.26337794,0.009686899863,NaN,0.03359743331,2,5.245486463,-1
343.3852327,62.4719644,6.236213168,43.40777398,87.301365,0.01509723778,NaN,0.0336270258,2,4.876004455,-1
344.3852299,62.47196429,6.236212653,43.52458904,87.41818015,0.007449375642,NaN,0.03364297718,2.000029412,5.421705416,-1
345.3852262,62.47196426,6.236212347,43.54942675,87.44301788,0.003727234907,NaN,0.03366597043,2.00005837,5.23300034,-1
346.3852247,62.4719641,6.236212067,43.45271439,87.34630565,0.01386560166,NaN,0.03369044417,2.000087781,5.304508495,-1
347.3852208,62.47196407,6.236212539,43.39939054,87.29298184,0.0129902542,NaN,0.03370967726,2,4.984857823,-1
348.3852186,62.4719639,6.236212445,43.28700797,87.18059941,0.005279717445,NaN,0.03372861513,2,4.951873044,-1
349.3852159,62.471964,6.236212135,43.24995953,87.14355089,0.02136760207,NaN,0.0337380143,2,5.365846796,-1
350.3852134,62.47196403,6.236212306,43.23675161,87.13034294,0.03059697001,NaN,0.03374627773,2,5.258797014,-1
351.3852108,62.47196398,6.236212184,43.17434531,87.06793669,0.008478320911,NaN,0.03374807743,2,5.081054552,-1
352.3852085,62.47196397,6.236212156,43.19148717,87.08507855,0.01358759234,NaN,0.03376969943,2,4.782522183,-1
353.3852057,62.47196403,6.236212554,43.19588494,87.08947627,0.01109356141,NaN,0.03378829267,2,5.133285774,-1
354.3852031,62.4719642,6.236212546,43.16448076,87.05807195,0.01796868467,NaN,0.03389978711,2,5.1908833,-1
356.3851978,62.47196485,6.236214199,43.08885993,86.98245058,0.007711376401,NaN,0.03391331201,2,4.899515833,-1
357.3851947,62.47196474,6.236214318,42.9740729,86.86766365,0.01190501217,NaN,0.03394738779,2,5.065968836,-1
358.3851918,62.4719648,6.236214969,42.99850355,86.89209426,0.04485297363,NaN,0.03399584237,2,5.079803431,-1
359.3851891,62.47196503,6.23621576,42.95035177,86.84394229,0.02053227625,NaN,0.0340300396,2,5.171143569,-1
360.3851864,62.47196526,6.236215306,43.04351642,86.93710674,0.006542414153,NaN,0.03406869646,2.000029167,5.478719643,-1
361.3851843,62.4719656,6.236215407,43.17480475,87.06839476,0.03040252312,NaN,0.03411225079,2,5.189956535,-1
362.3851808,62.47196599,6.236215357,43.22412062,87.11771028,0.005520567,NaN,0.03420542598,2.000029231,5.447001952,-1
363.3851788,62.47196682,6.236215006,43.36046731,87.25405624,0.009120336679,NaN,0.0343209982,2,5.533304367,-1
364.3851757,62.47196778,6.236214168,43.29542739,87.18901545,0.01149988555,NaN,0.03442741298,2,5.713586373,-1
365.3851731,62.47196866,6.236213353,43.40437526,87.29796253,0.01157626669,NaN,0.03452360613,2,5.546101644,-1
366.3851707,62.47196951,6.236213,43.30362221,87.19720871,0.007052496298,NaN,0.03454298661,2,5.802611419,-1
367.3851682,62.47196938,6.236213252,43.28874254,87.18232917,0.009304231435,NaN,0.03460958649,2.000029264,5.639391897,-1
368.3851655,62.47196998,6.236213137,43.14576732,87.03935342,0.007791597644,NaN,0.03461371923,2,5.684019218,-1
369.3851629,62.47197001,6.236213162,43.09052989,86.98411596,0.008549071163,NaN,0.03464155458,2.000029286,5.324792424,-1
370.3851602,62.47196978,6.236212939,43.13024775,87.02383401,0.007281904686,NaN,0.03470051371,2.000058468,5.815637115,-1
371.3851568,62.47197025,6.236212411,43.01190466,86.90549049,0.0127152128,NaN,0.03473526285,2,5.553359023,-1
372.3851545,62.47197054,6.236212158,43.04757993,86.94116551,0.005163310327,NaN,0.03476337755,2,5.464559669,-1
373.3851516,62.47197073,6.236212524,43.13084432,87.02442973,0.007730984787,NaN,0.03479008795,2.000028903,5.501525665,-1
374.3851485,62.47197087,6.236212096,43.35609819,87.24968347,0.02545234598,NaN,0.03489464204,2,5.556012781,-1
375.3851463,62.47197178,6.236211615,43.48049643,87.3740809,0.03087344273,NaN,0.0349027551,2,5.422238247,-1
376.3851435,62.47197173,6.236211504,43.5233178,87.41690231,0.02179297929,NaN,0.03498594838,2,5.609235062,-1
377.3851416,62.47197244,6.23621101,43.52754883,87.4211327,0.007650244438,NaN,0.03500162165,2,5.646496969,-1
378.3851384,62.47197257,6.236211152,43.49114834,87.38473211,0.005256154869,NaN,0.03502000712,2,5.568299497,-1
379.3851361,62.47197251,6.23621082,43.56662512,87.46020893,0.01872889501,NaN,0.0350411479,2.000029347,5.642901132,-1
380.3851335,62.47197266,6.236210572,43.64624503,87.5398287,0.01507558965,NaN,0.0351726094,2.000058617,5.380181019,-1
381.3851304,62.47197375,6.236209588,43.74586801,87.6394507,0.005837382147,NaN,0.0351781815,2,5.35847758,-1
382.3851272,62.4719737,6.236209589,43.72512738,87.61871012,0.008268614754,NaN,0.03519859107,2,4.98428812,-1
383.3851247,62.47197385,6.236209825,43.81784975,87.71143236,0.01735049443,NaN,0.03520862148,2,5.278780434,-1
384.3851222,62.47197393,6.236209775,43.79485941,87.68844194,0.0146202643,NaN,0.03547829382,2,4.912507188,-1
386.3852644,62.47197613,6.236207533,43.77022894,87.66380949,0.01541804608,NaN,0.03553872637,2,5.079447146,-1
387.3852648,62.47197661,6.23620809,43.88499988,87.77858001,0.03832224305,NaN,0.03574179832,2,5.487903416,-1
388.3852628,62.47197842,6.236207631,43.92893177,87.82251029,0.0505930006,NaN,0.03575222172,2,5.67937731,-1
389.3852623,62.4719785,6.236207742,44.06065932,87.95423778,0.02739318456,NaN,0.03577504107,2.000029319,5.47148399,-1
390.3852633,62.47197855,6.236207313,44.20856234,88.10214074,0.01727725528,NaN,0.03598648303,2.000058661,5.987141961,-1
391.3852642,62.47198043,6.236206711,44.44685356,88.34043029,0.008764575389,NaN,0.03617241093,2,5.559848949,-1
392.3852695,62.47198207,6.236206048,44.73325848,88.62683374,0.00860852666,NaN,0.03618070877,2,5.858132978,-1
393.385269,62.47198209,6.236206204,44.89194498,88.78552023,0.03035715371,NaN,0.03635242924,2,5.84835756,-1
394.3852704,62.47198362,6.23620563,44.99337195,88.88694584,0.02937526214,NaN,0.03652824504,2,5.988011757,-1
395.3852704,62.47198517,6.236204989,45.22290934,89.11648185,0.01458983718,NaN,0.03670639463,2,5.803790527,-1
396.3852715,62.47198676,6.236204535,45.44004042,89.33361151,0.02908082508,NaN,0.03685814808,2,5.873481082,-1
397.3852696,62.47198812,6.236204296,45.43547819,89.32904808,0.02259101358,NaN,0.03700650719,2,5.846181883,-1
398.3852721,62.47198945,6.23620402,45.64570468,89.53927338,0.007257264721,NaN,0.03716450227,2,5.778293472,-1
399.3852751,62.47199086,6.236203649,45.64020259,89.53377004,0.02692233456,NaN,0.03717671726,2,5.493867623,-1
400.3852772,62.47199081,6.236203862,45.6882214,89.5817889,0.008719656605,NaN,0.03719039173,2.000029157,5.810068831,-1
401.3852786,62.47199071,6.236203707,45.59994654,89.49351413,0.004797306828,NaN,0.03730755509,2,5.674523714,-1
402.3852798,62.47199176,6.236203713,45.66456985,89.55813651,0.007401779955,NaN,0.03734019763,2,5.502600341,-1
403.3852824,62.47199151,6.236203393,45.67319571,89.56676258,0.01660927061,NaN,0.03735598294,2.000029246,5.82031003,-1
404.3852823,62.47199137,6.236203487,45.64040374,89.53397074,0.009254271132,NaN,0.03736301253,2,5.830226751,-1
405.3852831,62.47199134,6.236203372,45.67525519,89.56882221,0.004748697358,NaN,0.03736787878,2.000029319,5.568478404,-1
406.3852842,62.47199138,6.236203352,45.65537032,89.5489373,0.01103752281,NaN,0.03739191012,2.000058412,5.523902277,-1
407.3852839,62.47199119,6.236203575,45.50931865,89.4028858,0.01175865995,NaN,0.03740285371,2,5.723237662,-1
408.3852848,62.47199124,6.236203395,45.50490995,89.39847705,0.03466924845,NaN,0.03741688261,2,5.915277034,-1
409.3852848,62.47199119,6.236203149,45.24271226,89.13627941,0.06099060102,NaN,0.03742516112,2.000028902,6.145083402,-1
410.385285,62.47199126,6.236203097,45.13320894,89.02677602,0.05646821452,NaN,0.03743582034,2.000058086,6.366195404,-1
411.3852845,62.4719913,6.236202909,44.86963133,88.76319838,0.06152047143,NaN,0.03745856437,2,5.716002946,-1
412.3852838,62.47199123,6.236202489,44.73569543,88.62926252,0.01701882541,NaN,0.03750573512,2.000029324,6.352635469,-1
413.3852843,62.47199092,6.236201878,44.60043449,88.49400185,0.008037133074,NaN,0.03759237062,2.000008104,5.941777648,-1
414.3852835,62.47199101,6.236200205,44.46013711,88.35370435,0.01080231444,NaN,0.03765415384,2,6.657228998,-1
416.385282,62.47199046,6.236200377,43.76686323,87.66043095,0.004208287739,NaN,,2,6.590060829,-1
